file,age,gender,race,service_test,looks
good_train/139.jpg,30-39,female,White,,1
good_train/140.jpg,30-39,female,White,,1
good_train/141.jpg,30-39,female,White,,1
good_train/142.jpg,30-39,female,White,,1
good_train/143.jpg,30-39,female,White,,1
good_train/144.jpg,30-39,female,White,,1
good_train/145.jpg,30-39,female,White,,1
good_train/146.jpg,30-39,female,White,,1
good_train/147.jpg,30-39,female,White,,1
good_train/148.jpg,30-39,female,White,,1
good_train/149.jpg,30-39,female,White,,1
good_train/150.jpg,30-39,female,White,,1
good_train/151.jpg,30-39,female,White,,1
good_train/152.jpg,30-39,female,White,,1
good_train/153.jpg,30-39,female,White,,1
good_train/154.jpg,30-39,female,White,,1
good_train/155.jpg,30-39,female,White,,1
good_train/156.jpg,30-39,female,White,,1
good_train/157.jpg,30-39,female,White,,1
good_train/158.jpg,30-39,female,White,,1
good_train/159.jpg,30-39,female,White,,1
good_train/160.jpg,30-39,female,White,,1
good_train/161.jpg,30-39,female,White,,1
good_train/162.jpg,30-39,female,White,,1
good_train/163.jpg,30-39,female,White,,1
good_train/164.jpg,30-39,female,White,,1
good_train/165.jpg,30-39,female,White,,1
good_train/166.jpg,30-39,female,White,,1
good_train/167.jpg,30-39,female,White,,1
good_train/168.jpg,30-39,female,White,,1
good_train/169.jpg,30-39,female,White,,1
good_train/170.jpg,30-39,female,White,,1
good_train/171.jpg,30-39,female,White,,1
good_train/172.jpg,30-39,female,White,,1
good_train/173.jpg,30-39,female,White,,1
good_train/174.jpg,30-39,female,White,,1
good_train/175.jpg,30-39,female,White,,1
good_train/176.jpg,30-39,female,White,,1
good_train/177.jpg,30-39,female,White,,1
good_train/178.jpg,30-39,female,White,,1
good_train/179.jpg,30-39,female,White,,1
good_train/180.jpg,30-39,female,White,,1
good_train/181.jpg,30-39,female,White,,1
good_train/182.jpg,30-39,female,White,,1
good_train/183.jpg,30-39,female,White,,1
good_train/184.jpg,30-39,female,White,,1
good_train/185.jpg,30-39,female,White,,1
good_train/186.jpg,30-39,female,White,,1
good_train/187.jpg,30-39,female,White,,1
good_train/188.jpg,30-39,female,White,,1
good_train/189.jpg,30-39,female,White,,1
good_train/190.jpg,30-39,female,White,,1
good_train/191.jpg,30-39,female,White,,1
good_train/192.jpg,30-39,female,White,,1
good_train/193.jpg,30-39,female,White,,1
good_train/194.jpg,30-39,female,White,,1
good_train/195.jpg,30-39,female,White,,1
good_train/196.jpg,30-39,female,White,,1
good_train/197.jpg,30-39,female,White,,1
good_train/198.jpg,30-39,female,White,,1
good_train/199.jpg,30-39,female,White,,1
good_train/200.jpg,30-39,female,White,,1
good_train/201.jpg,30-39,female,White,,1
good_train/202.jpg,30-39,female,White,,1
good_train/203.jpg,30-39,female,White,,1
good_train/204.jpg,30-39,female,White,,1
good_train/205.jpg,30-39,female,White,,1
good_train/206.jpg,30-39,female,White,,1
good_train/207.jpg,30-39,female,White,,1
good_train/208.jpg,30-39,female,White,,1
good_train/209.jpg,30-39,female,White,,1
good_train/210.jpg,30-39,female,White,,1
good_train/211.jpg,30-39,female,White,,1
good_train/212.jpg,30-39,female,White,,1
good_train/213.jpg,30-39,female,White,,1
good_train/214.jpg,30-39,female,White,,1
good_train/215.jpg,30-39,female,White,,1
good_train/216.jpg,30-39,female,White,,1
good_train/217.jpg,30-39,female,White,,1
good_train/218.jpg,30-39,female,White,,1
good_train/219.jpg,30-39,female,White,,1
good_train/220.jpg,30-39,female,White,,1
good_train/221.jpg,30-39,female,White,,1
good_train/222.jpg,30-39,female,White,,1
good_train/223.jpg,30-39,female,White,,1
good_train/224.jpg,30-39,female,White,,1
good_train/225.jpg,30-39,female,White,,1
good_train/226.jpg,30-39,female,White,,1
good_train/227.jpg,30-39,female,White,,1
good_train/228.jpg,30-39,female,White,,1
good_train/229.jpg,30-39,female,White,,1
good_train/230.jpg,30-39,female,White,,1
good_train/231.jpg,30-39,female,White,,1
good_train/232.jpg,30-39,female,White,,1
good_train/233.jpg,30-39,female,White,,1
good_train/234.jpg,30-39,female,White,,1
good_train/235.jpg,30-39,female,White,,1
good_train/236.jpg,30-39,female,White,,1
good_train/237.jpg,30-39,female,White,,1
good_train/238.jpg,30-39,female,White,,1
good_train/239.jpg,30-39,female,White,,1
good_train/240.jpg,30-39,female,White,,1
good_train/241.jpg,30-39,female,White,,1
good_train/242.jpg,30-39,female,White,,1
good_train/243.jpg,30-39,female,White,,1
good_train/244.jpg,30-39,female,White,,1
good_train/245.jpg,30-39,female,White,,1
good_train/246.jpg,30-39,female,White,,1
good_train/247.jpg,30-39,female,White,,1
good_train/248.jpg,30-39,female,White,,1
good_train/249.jpg,30-39,female,White,,1
good_train/250.jpg,30-39,female,White,,1
good_train/251.jpg,30-39,female,White,,1
good_train/252.jpg,30-39,female,White,,1
good_train/253.jpg,30-39,female,White,,1
good_train/254.jpg,30-39,female,White,,1
good_train/255.jpg,30-39,female,White,,1
good_train/256.jpg,30-39,female,White,,1
good_train/257.jpg,30-39,female,White,,1
good_train/258.jpg,30-39,female,White,,1
good_train/259.jpg,30-39,female,White,,1
good_train/260.jpg,30-39,female,White,,1
good_train/261.jpg,30-39,female,White,,1
good_train/262.jpg,30-39,female,White,,1
good_train/263.jpg,30-39,female,White,,1
good_train/264.jpg,30-39,female,White,,1
good_train/265.jpg,30-39,female,White,,1
good_train/266.jpg,30-39,female,White,,1
good_train/267.jpg,30-39,female,White,,1
good_train/268.jpg,30-39,female,White,,1
good_train/269.jpg,30-39,female,White,,1
good_train/270.jpg,30-39,female,White,,1
good_train/271.jpg,30-39,female,White,,1
good_train/272.jpg,30-39,female,White,,1
good_train/273.jpg,30-39,female,White,,1
good_train/274.jpg,30-39,female,White,,1
good_train/275.jpg,30-39,female,White,,1
good_train/276.jpg,30-39,female,White,,1
good_train/277.jpg,30-39,female,White,,1
good_train/278.jpg,30-39,female,White,,1
good_train/279.jpg,30-39,female,White,,1
good_train/280.jpg,30-39,female,White,,1
good_train/281.jpg,30-39,female,White,,1
good_train/282.jpg,30-39,female,White,,1
good_train/283.jpg,30-39,female,White,,1
good_train/284.jpg,30-39,female,White,,1
good_train/285.jpg,30-39,female,White,,1
good_train/286.jpg,30-39,female,White,,1
good_train/287.jpg,30-39,female,White,,1
good_train/288.jpg,30-39,female,White,,1
good_train/289.jpg,30-39,female,White,,1
good_train/290.jpg,30-39,female,White,,1
good_train/291.jpg,30-39,female,White,,1
good_train/292.jpg,30-39,female,White,,1
good_train/293.jpg,30-39,female,White,,1
good_train/294.jpg,30-39,female,White,,1
good_train/295.jpg,30-39,female,White,,1
good_train/296.jpg,30-39,female,White,,1
good_train/297.jpg,30-39,female,White,,1
good_train/298.jpg,30-39,female,White,,1
good_train/299.jpg,30-39,female,White,,1
good_train/300.jpg,30-39,female,White,,1
good_train/301.jpg,30-39,female,White,,1
good_train/302.jpg,30-39,female,White,,1
good_train/303.jpg,30-39,female,White,,1
good_train/304.jpg,30-39,female,White,,1
good_train/305.jpg,30-39,female,White,,1
good_train/306.jpg,30-39,female,White,,1
good_train/307.jpg,30-39,female,White,,1
good_train/308.jpg,30-39,female,White,,1
good_train/309.jpg,30-39,female,White,,1
good_train/310.jpg,30-39,female,White,,1
good_train/311.jpg,30-39,female,White,,1
good_train/312.jpg,30-39,female,White,,1
good_train/313.jpg,30-39,female,White,,1
good_train/314.jpg,30-39,female,White,,1
good_train/315.jpg,30-39,female,White,,1
good_train/316.jpg,30-39,female,White,,1
good_train/317.jpg,30-39,female,White,,1
good_train/318.jpg,30-39,female,White,,1
good_train/319.jpg,30-39,female,White,,1
good_train/320.jpg,30-39,female,White,,1
good_train/321.jpg,30-39,female,White,,1
good_train/322.jpg,30-39,female,White,,1
good_train/323.jpg,30-39,female,White,,1
good_train/324.jpg,30-39,female,White,,1
good_train/325.jpg,30-39,female,White,,1
good_train/326.jpg,30-39,female,White,,1
good_train/327.jpg,30-39,female,White,,1
good_train/328.jpg,30-39,female,White,,1
good_train/329.jpg,30-39,female,White,,1
good_train/330.jpg,30-39,female,White,,1
good_train/331.jpg,30-39,female,White,,1
good_train/332.jpg,30-39,female,White,,1
good_train/333.jpg,30-39,female,White,,1
good_train/334.jpg,30-39,female,White,,1
good_train/335.jpg,30-39,female,White,,1
good_train/336.jpg,30-39,female,White,,1
good_train/337.jpg,30-39,female,White,,1
good_train/338.jpg,30-39,female,White,,1
good_train/339.jpg,30-39,female,White,,1
good_train/340.jpg,30-39,female,White,,1
good_train/341.jpg,30-39,female,White,,1
good_train/342.jpg,30-39,female,White,,1
good_train/343.jpg,30-39,female,White,,1
good_train/344.jpg,30-39,female,White,,1
good_train/345.jpg,30-39,female,White,,1
good_train/346.jpg,30-39,female,White,,1
good_train/347.jpg,30-39,female,White,,1
good_train/348.jpg,30-39,female,White,,1
good_train/349.jpg,30-39,female,White,,1
good_train/350.jpg,30-39,female,White,,1
good_train/351.jpg,30-39,female,White,,1
good_train/352.jpg,30-39,female,White,,1
good_train/353.jpg,30-39,female,White,,1
good_train/354.jpg,30-39,female,White,,1
good_train/355.jpg,30-39,female,White,,1
good_train/356.jpg,30-39,female,White,,1
good_train/357.jpg,30-39,female,White,,1
good_train/358.jpg,30-39,female,White,,1
good_train/359.jpg,30-39,female,White,,1
good_train/360.jpg,30-39,female,White,,1
good_train/361.jpg,30-39,female,White,,1
good_train/362.jpg,30-39,female,White,,1
good_train/363.jpg,30-39,female,White,,1
good_train/364.jpg,30-39,female,White,,1
good_train/365.jpg,30-39,female,White,,1
good_train/366.jpg,30-39,female,White,,1
good_train/367.jpg,30-39,female,White,,1
good_train/368.jpg,30-39,female,White,,1
good_train/369.jpg,30-39,female,White,,1
good_train/370.jpg,30-39,female,White,,1
good_train/371.jpg,30-39,female,White,,1
good_train/372.jpg,30-39,female,White,,1
good_train/373.jpg,30-39,female,White,,1
good_train/374.jpg,30-39,female,White,,1
good_train/375.jpg,30-39,female,White,,1
good_train/376.jpg,30-39,female,White,,1
good_train/377.jpg,30-39,female,White,,1
good_train/378.jpg,30-39,female,White,,1
good_train/379.jpg,30-39,female,White,,1
good_train/380.jpg,30-39,female,White,,1
good_train/381.jpg,30-39,female,White,,1
good_train/382.jpg,30-39,female,White,,1
good_train/383.jpg,30-39,female,White,,1
good_train/384.jpg,30-39,female,White,,1
good_train/385.jpg,30-39,female,White,,1
good_train/386.jpg,30-39,female,White,,1
good_train/387.jpg,30-39,female,White,,1
good_train/388.jpg,30-39,female,White,,1
good_train/389.jpg,30-39,female,White,,1
good_train/390.jpg,30-39,female,White,,1
good_train/391.jpg,30-39,female,White,,1
good_train/392.jpg,30-39,female,White,,1
good_train/393.jpg,30-39,female,White,,1
good_train/394.jpg,30-39,female,White,,1
good_train/395.jpg,30-39,female,White,,1
good_train/396.jpg,30-39,female,White,,1
good_train/397.jpg,30-39,female,White,,1
good_train/398.jpg,30-39,female,White,,1
good_train/399.jpg,30-39,female,White,,1
good_train/400.jpg,30-39,female,White,,1
good_train/401.jpg,30-39,female,White,,1
good_train/402.jpg,30-39,female,White,,1
good_train/403.jpg,30-39,female,White,,1
good_train/404.jpg,30-39,female,White,,1
good_train/405.jpg,30-39,female,White,,1
good_train/406.jpg,30-39,female,White,,1
good_train/407.jpg,30-39,female,White,,1
good_train/408.jpg,30-39,female,White,,1
good_train/409.jpg,30-39,female,White,,1
good_train/410.jpg,30-39,female,White,,1
good_train/411.jpg,30-39,female,White,,1
good_train/412.jpg,30-39,female,White,,1
good_train/413.jpg,30-39,female,White,,1
good_train/414.jpg,30-39,female,White,,1
good_train/415.jpg,30-39,female,White,,1
good_train/416.jpg,30-39,female,White,,1
good_train/417.jpg,30-39,female,White,,1
good_train/418.jpg,30-39,female,White,,1
good_train/419.jpg,30-39,female,White,,1
good_train/420.jpg,30-39,female,White,,1
good_train/421.jpg,30-39,female,White,,1
good_train/422.jpg,30-39,female,White,,1
good_train/423.jpg,30-39,female,White,,1
good_train/424.jpg,30-39,female,White,,1
good_train/425.jpg,30-39,female,White,,1
good_train/426.jpg,30-39,female,White,,1
good_train/427.jpg,20-29,female,White,,1
good_train/428.jpg,20-29,female,White,,1
good_train/429.jpg,20-29,female,White,,1
good_train/430.jpg,20-29,female,White,,1
good_train/431.jpg,20-29,female,White,,1
good_train/432.jpg,20-29,female,White,,1
good_train/433.jpg,20-29,female,White,,1
good_train/434.jpg,20-29,female,White,,1
good_train/435.jpg,20-29,female,White,,1
good_train/436.jpg,20-29,female,White,,1
good_train/437.jpg,20-29,female,White,,1
good_train/438.jpg,20-29,female,White,,1
good_train/439.jpg,20-29,female,White,,1
good_train/440.jpg,20-29,female,White,,1
good_train/441.jpg,20-29,female,White,,1
good_train/442.jpg,20-29,female,White,,1
good_train/443.jpg,20-29,female,White,,1
good_train/444.jpg,20-29,female,White,,1
good_train/445.jpg,20-29,female,White,,1
good_train/446.jpg,20-29,female,White,,1
good_train/447.jpg,20-29,female,White,,1
good_train/448.jpg,20-29,female,White,,1
good_train/449.jpg,20-29,female,White,,1
good_train/450.jpg,20-29,female,White,,1
good_train/451.jpg,20-29,female,White,,1
good_train/452.jpg,20-29,female,White,,1
good_train/453.jpg,20-29,female,White,,1
good_train/454.jpg,20-29,female,White,,1
good_train/455.jpg,20-29,female,White,,1
good_train/456.jpg,20-29,female,White,,1
good_train/457.jpg,20-29,female,White,,1
good_train/458.jpg,20-29,female,White,,1
good_train/459.jpg,20-29,female,White,,1
good_train/460.jpg,20-29,female,White,,1
good_train/461.jpg,20-29,female,White,,1
good_train/462.jpg,20-29,female,White,,1
good_train/463.jpg,20-29,female,White,,1
good_train/464.jpg,20-29,female,White,,1
good_train/465.jpg,20-29,female,White,,1
good_train/466.jpg,20-29,female,White,,1
good_train/467.jpg,20-29,female,White,,1
good_train/468.jpg,20-29,female,White,,1
good_train/469.jpg,20-29,female,White,,1
good_train/470.jpg,20-29,female,White,,1
good_train/471.jpg,20-29,female,White,,1
good_train/472.jpg,20-29,female,White,,1
good_train/473.jpg,20-29,female,White,,1
good_train/474.jpg,20-29,female,White,,1
good_train/475.jpg,20-29,female,White,,1
good_train/476.jpg,20-29,female,White,,1
good_train/477.jpg,20-29,female,White,,1
good_train/478.jpg,20-29,female,White,,1
good_train/479.jpg,20-29,female,White,,1
good_train/480.jpg,20-29,female,White,,1
good_train/481.jpg,20-29,female,White,,1
good_train/482.jpg,20-29,female,White,,1
good_train/483.jpg,20-29,female,White,,1
good_train/484.jpg,20-29,female,White,,1
good_train/485.jpg,20-29,female,White,,1
good_train/486.jpg,20-29,female,White,,1
good_train/487.jpg,20-29,female,White,,1
good_train/488.jpg,20-29,female,White,,1
good_train/489.jpg,20-29,female,White,,1
good_train/490.jpg,20-29,female,White,,1
good_train/491.jpg,20-29,female,White,,1
good_train/492.jpg,20-29,female,White,,1
good_train/493.jpg,20-29,female,White,,1
good_train/494.jpg,20-29,female,White,,1
good_train/495.jpg,20-29,female,White,,1
good_train/496.jpg,20-29,female,White,,1
good_train/497.jpg,20-29,female,White,,1
good_train/498.jpg,20-29,female,White,,1
good_train/499.jpg,20-29,female,White,,1
good_train/500.jpg,20-29,female,White,,1
good_train/501.jpg,20-29,female,White,,1
good_train/502.jpg,20-29,female,White,,1
good_train/503.jpg,20-29,female,White,,1
good_train/504.jpg,20-29,female,White,,1
good_train/505.jpg,20-29,female,White,,1
good_train/506.jpg,20-29,female,White,,1
good_train/507.jpg,20-29,female,White,,1
good_train/508.jpg,20-29,female,White,,1
good_train/509.jpg,20-29,female,White,,1
good_train/510.jpg,20-29,female,White,,1
good_train/511.jpg,20-29,female,White,,1
good_train/512.jpg,20-29,female,White,,1
good_train/513.jpg,20-29,female,White,,1
good_train/514.jpg,20-29,female,White,,1
good_train/515.jpg,20-29,female,White,,1
good_train/516.jpg,20-29,female,White,,1
good_train/517.jpg,20-29,female,White,,1
good_train/518.jpg,20-29,female,White,,1
good_train/519.jpg,20-29,female,White,,1
good_train/520.jpg,20-29,female,White,,1
good_train/521.jpg,20-29,female,White,,1
good_train/522.jpg,20-29,female,White,,1
good_train/523.jpg,20-29,female,White,,1
good_train/524.jpg,20-29,female,White,,1
good_train/525.jpg,20-29,female,White,,1
good_train/526.jpg,20-29,female,White,,1
good_train/527.jpg,20-29,female,White,,1
good_train/528.jpg,20-29,female,White,,1
good_train/529.jpg,20-29,female,White,,1
good_train/530.jpg,20-29,female,White,,1
good_train/531.jpg,20-29,female,White,,1
good_train/532.jpg,20-29,female,White,,1
good_train/533.jpg,20-29,female,White,,1
good_train/534.jpg,20-29,female,White,,1
good_train/535.jpg,20-29,female,White,,1
good_train/536.jpg,20-29,female,White,,1
good_train/537.jpg,20-29,female,White,,1
good_train/538.jpg,20-29,female,White,,1
good_train/539.jpg,20-29,female,White,,1
good_train/540.jpg,20-29,female,White,,1
good_train/541.jpg,20-29,female,White,,1
good_train/542.jpg,20-29,female,White,,1
good_train/543.jpg,20-29,female,White,,1
good_train/544.jpg,20-29,female,White,,1
good_train/545.jpg,20-29,female,White,,1
good_train/546.jpg,20-29,female,White,,1
good_train/547.jpg,20-29,female,White,,1
good_train/548.jpg,20-29,female,White,,1
good_train/549.jpg,20-29,female,White,,1
good_train/550.jpg,20-29,female,White,,1
good_train/551.jpg,20-29,female,White,,1
good_train/552.jpg,20-29,female,White,,1
good_train/553.jpg,20-29,female,White,,1
good_train/554.jpg,20-29,female,White,,1
good_train/555.jpg,20-29,female,White,,1
good_train/556.jpg,20-29,female,White,,1
good_train/557.jpg,20-29,female,White,,1
good_train/558.jpg,20-29,female,White,,1
good_train/559.jpg,20-29,female,White,,1
good_train/560.jpg,20-29,female,White,,1
good_train/561.jpg,20-29,female,White,,1
good_train/562.jpg,20-29,female,White,,1
good_train/563.jpg,20-29,female,White,,1
good_train/564.jpg,20-29,female,White,,1
good_train/565.jpg,20-29,female,White,,1
good_train/566.jpg,20-29,female,White,,1
good_train/567.jpg,20-29,female,White,,1
good_train/568.jpg,20-29,female,White,,1
good_train/569.jpg,20-29,female,White,,1
good_train/570.jpg,20-29,female,White,,1
good_train/571.jpg,20-29,female,White,,1
good_train/572.jpg,20-29,female,White,,1
good_train/573.jpg,20-29,female,White,,1
good_train/574.jpg,20-29,female,White,,1
good_train/575.jpg,20-29,female,White,,1
good_train/576.jpg,20-29,female,White,,1
good_train/577.jpg,20-29,female,White,,1
good_train/578.jpg,20-29,female,White,,1
good_train/579.jpg,20-29,female,White,,1
good_train/580.jpg,20-29,female,White,,1
good_train/581.jpg,20-29,female,White,,1
good_train/582.jpg,20-29,female,White,,1
good_train/583.jpg,20-29,female,White,,1
good_train/584.jpg,20-29,female,White,,1
good_train/585.jpg,20-29,female,White,,1
good_train/586.jpg,20-29,female,White,,1
good_train/587.jpg,20-29,female,White,,1
good_train/588.jpg,20-29,female,White,,1
good_train/589.jpg,20-29,female,White,,1
good_train/590.jpg,20-29,female,White,,1
good_train/591.jpg,20-29,female,White,,1
good_train/592.jpg,20-29,female,White,,1
good_train/593.jpg,20-29,female,White,,1
good_train/594.jpg,20-29,female,White,,1
good_train/595.jpg,20-29,female,White,,1
good_train/596.jpg,20-29,female,White,,1
good_train/597.jpg,20-29,female,White,,1
good_train/598.jpg,20-29,female,White,,1
good_train/599.jpg,20-29,female,White,,1
good_train/600.jpg,20-29,female,White,,1
good_train/601.jpg,20-29,female,White,,1
good_train/602.jpg,20-29,female,White,,1
good_train/603.jpg,20-29,female,White,,1
good_train/604.jpg,20-29,female,White,,1
good_train/605.jpg,20-29,female,White,,1
good_train/606.jpg,20-29,female,White,,1
good_train/607.jpg,20-29,female,White,,1
good_train/608.jpg,20-29,female,White,,1
good_train/609.jpg,20-29,female,White,,1
good_train/610.jpg,20-29,female,White,,1
good_train/611.jpg,20-29,female,White,,1
good_train/612.jpg,20-29,female,White,,1
good_train/613.jpg,20-29,female,White,,1
good_train/614.jpg,20-29,female,White,,1
good_train/615.jpg,20-29,female,White,,1
good_train/616.jpg,20-29,female,White,,1
good_train/617.jpg,20-29,female,White,,1
good_train/618.jpg,20-29,female,White,,1
good_train/619.jpg,20-29,female,White,,1
good_train/620.jpg,20-29,female,White,,1
good_train/621.jpg,20-29,female,White,,1
good_train/622.jpg,20-29,female,White,,1
good_train/623.jpg,20-29,female,White,,1
good_train/624.jpg,20-29,female,White,,1
good_train/625.jpg,20-29,female,White,,1
good_train/626.jpg,20-29,female,White,,1
good_train/627.jpg,20-29,female,White,,1
good_train/628.jpg,20-29,female,White,,1
good_train/629.jpg,20-29,female,White,,1
good_train/630.jpg,20-29,female,White,,1
good_train/631.jpg,20-29,female,White,,1
good_train/632.jpg,20-29,female,White,,1
good_train/633.jpg,20-29,female,White,,1
good_train/634.jpg,20-29,female,White,,1
good_train/635.jpg,20-29,female,White,,1
good_train/636.jpg,20-29,female,White,,1
good_train/637.jpg,20-29,female,White,,1
good_train/638.jpg,20-29,female,White,,1
good_train/639.jpg,20-29,female,White,,1
good_train/640.jpg,20-29,female,White,,1
good_train/641.jpg,20-29,female,White,,1
good_train/642.jpg,20-29,female,White,,1
good_train/643.jpg,20-29,female,White,,1
good_train/644.jpg,20-29,female,White,,1
good_train/645.jpg,20-29,female,White,,1
good_train/646.jpg,20-29,female,White,,1
good_train/647.jpg,20-29,female,White,,1
good_train/648.jpg,20-29,female,White,,1
good_train/649.jpg,20-29,female,White,,1
good_train/650.jpg,20-29,female,White,,1
good_train/651.jpg,20-29,female,White,,1
good_train/652.jpg,20-29,female,White,,1
good_train/653.jpg,20-29,female,White,,1
good_train/654.jpg,20-29,female,White,,1
good_train/655.jpg,20-29,female,White,,1
good_train/656.jpg,20-29,female,White,,1
good_train/657.jpg,20-29,female,White,,1
good_train/658.jpg,20-29,female,White,,1
good_train/659.jpg,20-29,female,White,,1
good_train/660.jpg,20-29,female,White,,1
good_train/661.jpg,20-29,female,White,,1
good_train/662.jpg,20-29,female,White,,1
good_train/663.jpg,20-29,female,White,,1
good_train/664.jpg,20-29,female,White,,1
good_train/665.jpg,20-29,female,White,,1
